youtube_url,requested_playback_time,derived_actual_playback_seconds,derived_drift_seconds,ingame_time,difference_seconds
https://www.youtube.com/watch?v=4j40R9f0YvQ,7:30,450.020,+0.020,0:58,392
https://youtube.com/watch?v=jc0lVNRHoUU,6:30,390.020,+0.020,0:38,352
https://youtube.com/watch?v=W3QR9B2RX3I,6:30,390.020,+0.020,1:18,312
https://www.youtube.com/watch?v=vta60v3JvFU,6:30,390.020,+0.020,4:10,140
https://youtube.com/watch?v=wupk5whUadk,6:30,390.020,+0.020,0:44,346
https://youtube.com/watch?v=DxsTUriCG2k,6:30,390.020,+0.020,0:57,333
https://www.youtube.com/watch?v=jvCZk4sfkwA,6:30,390.020,+0.020,0:37,353
https://youtube.com/watch?v=CgAvX-M5hd0,6:30,390.020,+0.020,1:51,279
https://www.youtube.com/watch?v=5sp5UPsud_8,7:30,450.020,+0.020,1:03,387
https://www.youtube.com/watch?v=iUW9GSZTflE,7:30,450.020,+0.020,1:01,389
https://youtube.com/watch?v=abtcz0GmA1o,7:30,450.020,+0.020,1:07,383
https://youtube.com/watch?v=RfuinNdSp7k,7:30,450.020,+0.020,1:16,374
https://youtube.com/watch?v=kHBXd5IHyJA,7:30,450.020,+0.020,2:14,316
https://www.youtube.com/watch?v=O2dtyezdlrc,6:30,390.020,+0.020,1:43,287
https://www.youtube.com/watch?v=InJwhYEFOdw,7:30,450.020,+0.020,1:23,367
https://www.youtube.com/watch?v=SEA1WqIYMpE,7:30,450.020,+0.020,1:29,361
https://www.youtube.com/watch?v=ZGTDot0egCM,6:30,390.020,+0.020,1:13,317
https://www.youtube.com/watch?v=6hLDty2dgms,6:30,390.020,+0.020,2:25,245
https://youtube.com/watch?v=7_lhIyUC78w,6:30,390.020,+0.020,0:32,358
https://youtube.com/watch?v=U1vYU4OOQLw,7:30,450.020,+0.020,2:32,298
