match_id,tournament,date,series,game_num,team1,team2,gol_url,youtube_url,offset_seconds
70,World Championship 2021,2021-10-12,DAY2,1,DFM,100 Thieves,https://gol.gg/game/stats/35244/page-timeline/,,0
71,World Championship 2021,2021-10-12,DAY2,1,Cloud9,FPX,https://gol.gg/game/stats/35243/page-timeline/,,0
72,World Championship 2021,2021-10-12,DAY2,1,Fnatic,RNG,https://gol.gg/game/stats/35242/page-timeline/,,0
73,World Championship 2021,2021-10-12,DAY2,1,HLE,PSG Talon,https://gol.gg/game/stats/35241/page-timeline/,,0
74,World Championship 2021,2021-10-12,DAY2,1,DWG KIA,Rogue,https://gol.gg/game/stats/35240/page-timeline/,,0
75,World Championship 2021,2021-10-12,DAY2,1,EDG,T1,https://gol.gg/game/stats/35239/page-timeline/,,0
76,World Championship 2021,2021-10-11,DAY1,1,Cloud9,Rogue,https://gol.gg/game/stats/35238/page-timeline/,,0
77,World Championship 2021,2021-10-11,DAY1,1,MAD Lions,Team Liquid,https://gol.gg/game/stats/35237/page-timeline/,,0
78,World Championship 2021,2021-10-11,DAY1,1,EDG,100 Thieves,https://gol.gg/game/stats/35236/page-timeline/,,0
79,World Championship 2021,2021-10-11,DAY1,1,DFM,T1,https://gol.gg/game/stats/35235/page-timeline/,,0
80,World Championship 2021,2021-10-11,DAY1,1,LNG Esports,GEN,https://gol.gg/game/stats/35234/page-timeline/,,0
81,World Championship 2021,2021-10-11,DAY1,1,HLE,Fnatic,https://gol.gg/game/stats/35233/page-timeline/,,0
82,World Championship 2021,2021-10-11,DAY1,1,PSG Talon,RNG,https://gol.gg/game/stats/35232/page-timeline/,,0
83,World Championship 2021,2021-10-11,DAY1,1,DWG KIA,FPX,https://gol.gg/game/stats/35231/page-timeline/,,0
