youtube_url,requested_playback_time,derived_actual_playback_seconds,derived_drift_seconds,ingame_time,difference_seconds
https://youtube.com/watch?v=WHJRDdXPNmg,3:40,220.020,+0.020,00:50,170
https://youtube.com/watch?v=N5OVgtSJk90,3:40,220.020,+0.020,01:07,153
https://youtube.com/watch?v=z85F365sj70,3:40,220.020,+0.020,02:08,92
https://youtube.com/watch?v=pTihF2KJAtk,3:40,220.020,+0.020,01:41,119
https://youtube.com/watch?v=Y1FMQBR04p4,3:40,220.020,+0.020,01:47,113
https://youtube.com/watch?v=xuC-SIeIb9k,3:40,220.020,+0.020,01:37,123
https://youtube.com/watch?v=_vhE1D5h9t8,5:45,,+0.020,01:08,277
https://youtube.com/watch?v=G2oBrzhoQZU,3:40,220.020,+0.020,01:31,129
https://youtube.com/watch?v=meK59V_UB8s,3:40,220.020,+0.020,02:01,99
https://youtube.com/watch?v=Q0Ja73AdK6g,3:40,220.020,+0.020,01:22,138
https://youtube.com/watch?v=noNxRiLLpDY,3:40,220.020,+0.020,02:04,96
https://youtube.com/watch?v=Lfdbs8NbRqg,3:40,220.020,+0.020,01:57,103
https://youtube.com/watch?v=Noc6QPT2oII,3:40,220.020,+0.020,01:40,120
https://youtube.com/watch?v=zAUQO1Sj5bQ,6:21,,+0.020,00:30,351
https://youtube.com/watch?v=9c2xxAmvU_k,3:40,220.020,+0.020,01:40,120
https://youtube.com/watch?v=NJgFhQmicUg,5:48,,+0.020,00:44,304
https://www.youtube.com/watch?v=ZgEG7oD5Ix0,5:30,,+0.020,00:47,283
https://youtube.com/watch?v=z1Y9Ngq32Gc,3:40,220.020,+0.020,02:58,42
https://youtube.com/watch?v=aCLmis30Lkc,5:08,,+0.020,00:41,267
https://youtube.com/watch?v=WIpOaSGcisM,5:33,,+0.020,01:22,251
https://youtube.com/watch?v=vUhsKqcjr7I,5:20,,+0.020,00:45,275
https://youtube.com/watch?v=Aiuwvn83b3M,4:38,,+0.020,00:23,255
https://youtube.com/watch?v=HEc3WiRCQmQ,3:40,220.020,+0.020,03:11,29
https://youtube.com/watch?v=IK6gPLI4m9s,5:20,,+0.020,01:01,259
https://youtube.com/watch?v=zzTWuk3IBt0,5:20,,+0.020,00:47,273
https://youtube.com/watch?v=azCwTPOSGBc,4:17,,+0.020,00:50,207
https://youtube.com/watch?v=JWe31HtpBNI,3:40,220.020,+0.020,01:39,121
https://youtube.com/watch?v=8jYRe7Ra3QQ,5:30,,+0.020,00:30,300
https://youtube.com/watch?v=Dd8p6Pd_0Dg,5:20,,+0.020,00:23,297
https://youtube.com/watch?v=6MPAdni76FE,4:57,,+0.020,00:38,259
https://youtube.com/watch?v=lGDrl8myuzw,3:40,220.020,+0.020,01:30,130
https://youtube.com/watch?v=whbXKnrUvpI,9:03,,+0.020,01:12,471
https://youtube.com/watch?v=d64RWsAXflU,3:40,220.020,+0.020,00:46,174
https://youtube.com/watch?v=En8lnVO0p7c,4:43,,+0.020,00:22,261
https://youtube.com/watch?v=Ujbu0zsvOOQ,6:02,,+0.020,00:23,339
https://youtube.com/watch?v=Cd_0mfJrhFs,3:40,220.020,+0.020,02:09,91
https://youtube.com/watch?v=DrVdCeAeGP8,4:58,,+0.020,00:07,291
https://youtube.com/watch?v=P3ng_qz08g0,6:00,,+0.020,00:15,359
https://youtube.com/watch?v=8IgqYDBYoxw,3:40,220.020,+0.020,02:06,94
https://youtube.com/watch?v=QvrrSX9u95Q,3:40,220.020,+0.020,03:03,37
https://youtube.com/watch?v=GjA62dGDOJU,6:28,,+0.020,01:40,288
https://youtube.com/watch?v=no8DNrpTDmE,4:32,,+0.020,00:33,239
https://youtube.com/watch?v=pFHW52ZUFqU,3:40,220.020,+0.020,03:04,36
https://youtube.com/watch?v=rZwQZvxzXTg,3:40,220.020,+0.020,00:26,194
https://youtube.com/watch?v=JAKQAAxNvvc,5:50,,+0.020,00:37,313
https://youtube.com/watch?v=DFtY0_Ytd90,3:40,220.020,+0.020,02:56,44
https://youtube.com/watch?v=0GApNMDhB8w,7:25,,+0.020,00:53,392
https://youtube.com/watch?v=orqWW612TPI,6:21,,+0.020,00:40,341
https://youtube.com/watch?v=lnxif8l9ZPY,3:40,220.020,+0.020,03:01,39
https://youtube.com/watch?v=v598sj85w7s,5:44,,+0.020,00:44,300
https://youtube.com/watch?v=zkWoykN7NeY,6:06,,+0.020,00:43,323
