youtube_url,requested_playback_time,derived_actual_playback_seconds,derived_drift_seconds,ingame_time,difference_seconds
https://youtube.com/watch?v=VpSBp_h639E,6:30,390.020,+0.020,03:45,165
https://youtube.com/watch?v=zVXroXYnMcw,6:30,390.020,+0.020,05:20,70
https://youtube.com/watch?v=AqQp6yRflD4,6:30,390.020,+0.020,06:13,17
https://youtube.com/watch?v=Pi4MNE9RC54,6:30,390.020,+0.020,06:20,10
https://youtube.com/watch?v=rrl4liuDYMo,3:40,220.020,+0.020,01:11,149
https://youtube.com/watch?v=l36kv6C-zw4,6:30,390.020,+0.020,04:09,141
https://youtube.com/watch?v=NJVPXIpfpcg,6:30,390.020,+0.020,03:41,169
https://youtube.com/watch?v=pFYKhtwmO-8,3:40,220.020,+0.020,01:53,107
https://youtube.com/watch?v=ou7OxXzpHEE,6:30,390.020,+0.020,03:52,158
https://youtube.com/watch?v=LW6kdkHUfSs,6:30,390.020,+0.020,02:55,215
https://youtube.com/watch?v=QGDyt4i4YHQ,6:30,390.020,+0.020,05:22,68
https://youtube.com/watch?v=epTd4Dr3h6M,6:30,390.020,+0.020,07:31,-61
https://youtube.com/watch?v=RyNLAHoiwtY,6:30,390.020,+0.020,03:54,156
https://youtube.com/watch?v=WXvxkrC2cS0,8:10,,,02:07,363
https://youtube.com/watch?v=9O6rt4VrEqI,6:30,390.020,+0.020,02:21,249
https://youtube.com/watch?v=zVYQjR1AGc4,8:10,,,01:31,399
https://youtube.com/watch?v=qhJAbFGupzg,6:30,390.020,+0.020,00:34,356
https://youtube.com/watch?v=qmEk5bLo5As,6:30,390.020,+0.020,04:40,110
https://youtube.com/watch?v=ZsLkYl39d-o,8:10,390.020,,03:12,298
https://youtube.com/watch?v=P1IN1nh2ux8,6:30,390.020,+0.020,03:32,178
https://youtube.com/watch?v=FSv-_vt3P5k,8:10,,,02:40,330
https://youtube.com/watch?v=tabDz80k9BE,6:30,390.020,+0.020,00:41,349
https://youtube.com/watch?v=0uMibN_j3eE,6:30,390.020,+0.020,00:54,336
https://youtube.com/watch?v=VbnT6yNqkvY,6:30,390.020,+0.020,04:14,136
https://youtube.com/watch?v=DLZjrmONV8U,8:10,,,01:41,389
https://youtube.com/watch?v=GHvGB4BVe0Y,6:30,390.020,+0.020,00:29,361
https://youtube.com/watch?v=ygDJ0GgMuBE,8:10,,,04:22,228
https://youtube.com/watch?v=7VnmOO9mDIQ,8:10,,,02:24,346
https://youtube.com/watch?v=Hv3YR1S4J2k,8:10,,,00:28,462
https://youtube.com/watch?v=cCr8w8_dbPI,6:30,390.020,+0.020,04:59,91
https://youtube.com/watch?v=ey0c7PkI7oY,8:10,,,01:37,393
